age_months,L,M,S,p3,p15,p50,p85,p97,mean,sd
166.5,-2.243673453,19.04191185,0.135164867,15.57225971,16.858017599421057,19.04191185,22.52938625,27.74879463,19.04191185,2.573797482630974
167.5,-2.235491842,19.09969557,0.135212469,15.6163846,16.907599433062654,19.09969557,22.5964025,27.81700453,19.09969557,2.5825169951680627
168.5,-2.227362173,19.15758672,0.135251083,15.66075591,16.957391172737523,19.15758672,22.66325092,27.88441062,19.15758672,2.5910843515464177
169.5,-2.21927979,19.21557707,0.135280963,15.70536296,17.00738296484495,19.21557707,22.7299276,27.95102462,19.21557707,2.5995017706303183
170.5,-2.211240187,19.27365839,0.135302371,15.75019496,17.057564819541515,19.27365839,22.79642886,28.01685913,19.27365839,2.607771678011043
171.5,-2.203239029,19.33182247,0.135315568,15.79524102,17.10792675018039,19.33182247,22.86275131,28.08192768,19.33182247,2.615896538003213
172.5,-2.195272161,19.39006106,0.135320824,15.84049013,17.158458584999924,19.39006106,22.92889179,28.14624467,19.39006106,2.6238790400495136
173.5,-2.187335625,19.44836594,0.135318407,15.8859312,17.209150178360805,19.44836594,22.99484741,28.20982542,19.44836594,2.6317218977538572
174.5,-2.179425674,19.50672885,0.135308594,15.93155303,17.25999119975481,19.50672885,23.06061552,28.27268613,19.50672885,2.6394280542327366
175.5,-2.171538789,19.56514153,0.135291662,15.97734432,17.3109712921744,19.56514153,23.12619375,28.33484391,19.56514153,2.647000514858923
176.5,-2.163671689,19.62359571,0.135267891,16.02329371,17.362080022577388,19.62359571,23.19157996,28.39631678,19.62359571,2.6544424055283478
177.5,-2.155821357,19.6820831,0.135237567,16.0693897,17.413306833342933,19.6820831,23.25677226,28.45712363,19.6820831,2.6617570319358177
178.5,-2.147985046,19.74059538,0.135200976,16.11562074,17.464641115636805,19.74059538,23.32176902,28.51728428,19.74059538,2.6689477621970905
179.5,-2.140160305,19.7991242,0.135158409,16.1619752,17.516072142327364,19.7991242,23.38656886,28.57681946,19.7991242,2.676018126465398
180.5,-2.132344989,19.85766121,0.135110159,16.20844134,17.567589136119967,19.85766121,23.45117065,28.63575076,19.85766121,2.6829717634512327
181.5,-2.124537282,19.916198,0.135056522,16.25500735,17.61918120433391,19.916198,23.5155735,28.69410072,19.916198,2.6898124333433566
182.5,-2.116735712,19.97472615,0.134997797,16.30166137,17.67083738387777,19.97472615,23.57977678,28.75189275,19.97472615,2.6965440259282913
183.5,-2.108939167,20.03323719,0.134934285,16.34839144,17.72254662094353,20.03323719,23.6437801,28.80915118,20.03323719,2.703170536468059
184.5,-2.10114692,20.09172262,0.134866291,16.39518554,17.774297762535422,20.09172262,23.70758332,28.86590125,20.09172262,2.7096961095602023
185.5,-2.093358637,20.15017387,0.134794121,16.44203157,17.826079563704212,20.15017387,23.77118654,28.92216908,20.15017387,2.716124974803818
186.5,-2.085574403,20.20858236,0.134718085,16.4889174,17.877880700389575,20.20858236,23.83459013,28.97798172,20.20858236,2.7224615161039805
187.5,-2.077794735,20.26693944,0.134638494,16.53583079,17.929689760007076,20.26693944,23.89779468,29.03336709,20.26693944,2.7287102041908033
188.5,-2.070020599,20.32523642,0.134555663,16.58275947,17.98149522643052,20.32523642,23.96080104,29.08835404,20.32523642,2.7348756621248462
189.5,-2.062253431,20.38346455,0.13446991,16.62969112,18.033285478371635,20.38346455,24.02361032,29.14297232,20.38346455,2.7409626435266903
190.5,-2.054495145,20.44161501,0.134381553,16.67661334,18.085048824541047,20.44161501,24.08622386,29.19725256,20.44161501,2.7469759708719104
191.5,-2.046748156,20.49967894,0.134290916,16.72351369,18.136773445476564,20.49967894,24.14864327,29.25122631,20.49967894,2.752920662558509
192.5,-2.039015385,20.5576474,0.134198323,16.77037969,18.188447445490567,20.5576474,24.21087038,29.30492601,20.5576474,2.7588018059053105
193.5,-2.031300282,20.6155114,0.134104101,16.81719878,18.240058838224655,20.6155114,24.2729073,29.35838499,20.6155114,2.7646246229522515
194.5,-2.023606828,20.67326189,0.134008581,16.86395838,18.291595522863147,20.67326189,24.33475639,29.41163748,20.67326189,2.7703944905202778
195.5,-2.015942013,20.73088905,0.133912066,16.91064668,18.343045444682158,20.73088905,24.39641931,29.46472007,20.73088905,2.776116182702277
196.5,-2.008305745,20.7883851,0.133814954,16.95724926,18.39439597786199,20.7883851,24.4579009,29.51766572,20.7883851,2.7817967958907857
197.5,-2.000706389,20.84574003,0.133717552,17.0037543,18.44563487197819,20.84574003,24.51920324,29.57051295,20.84574003,2.7874413264400064
198.5,-1.993150137,20.90294449,0.1336202,17.05014902,18.496749628203425,20.90294449,24.58032971,29.62329955,20.90294449,2.7930556233426977
199.5,-1.985643741,20.95998909,0.133523244,17.09642062,18.54772762420722,20.95998909,24.64128395,29.67606419,20.95998909,2.7986457375014084
200.5,-1.97819451,21.01686433,0.133427032,17.1425562,18.598556111820102,21.01686433,24.70206989,29.72884644,21.01686433,2.8042178294985685
201.5,-1.970810308,21.07356067,0.133331914,17.18854287,18.649222279432536,21.07356067,24.76269168,29.78168674,21.07356067,2.8097781789262224
202.5,-1.96349954,21.1300685,0.133238245,17.23436764,18.699713178772377,21.1300685,24.82315378,29.83462638,21.1300685,2.8153332436697824
203.5,-1.956271141,21.18637813,0.133146383,17.2800175,18.750015745427177,21.18637813,24.88346091,29.88770757,21.18637813,2.8208896168798043
204.5,-1.949134561,21.24247982,0.13305669,17.32547937,18.800116809012092,21.24247982,24.94361805,29.94097335,21.24247982,2.826454052240996
205.5,-1.942099744,21.29836376,0.132969531,17.37074012,18.850003088980028,21.29836376,25.00363048,29.99446764,21.29836376,2.832033440234597
206.5,-1.935177101,21.35402009,0.132885274,17.41578654,18.89966121009179,21.35402009,25.06350375,30.04823522,21.35402009,2.8376348106611546
207.5,-1.92837748,21.40943891,0.132804292,17.46060537,18.949077677785226,21.40943891,25.1232437,30.10232173,21.40943891,2.8432653765598013
208.5,-1.921712136,21.46461026,0.132726962,17.50518327,18.99823887325815,21.46461026,25.18285645,30.15677367,21.46461026,2.8489325103238303
209.5,-1.915192685,21.51952414,0.132653664,17.54950683,19.04713108238313,21.51952414,25.24234842,30.21163837,21.51952414,2.8546437247074494
210.5,-1.908831065,21.57417053,0.132584784,17.59356252,19.09574046333422,21.57417053,25.30172632,30.26696403,21.57417053,2.860406739699216
211.5,-1.902639482,21.62853937,0.132520711,17.63733676,19.14405307048592,21.62853937,25.36099716,30.32279966,21.62853937,2.8662294152038923
212.5,-1.896630358,21.68262062,0.132461838,17.68081585,19.1920548873949,21.68262062,25.42016826,30.37919514,21.68262062,2.8721197799818996
213.5,-1.890816268,21.73640419,0.132408563,17.72398595,19.239731743152387,21.73640419,25.47924723,30.43620115,21.73640419,2.878086043585079
214.5,-1.885209876,21.78988003,0.132361289,17.76683315,19.28706938600289,21.78988003,25.538242,30.49386923,21.78988003,2.8841366079261586
215.5,-1.879823505,21.84303819,0.132320427,17.80934323,19.334053433959085,21.84303819,25.59716095,30.55225152,21.84303819,2.890280140278107
216.5,-1.874670324,21.8958685,0.132286382,17.85150219,19.380669475752335,21.8958685,25.65601244,30.61140148,21.8958685,2.896525224612767
217.5,-1.869760299,21.94836168,0.1322596,17.89329472,19.426902763917845,21.94836168,25.71480629,30.67137176,21.94836168,2.9028815364521283
218.5,-1.865113245,22.00050569,0.132240418,17.93470899,19.47273914150335,22.00050569,25.77354888,30.73222122,22.00050569,2.9093560686569786
219.5,-1.860734944,22.05229242,0.13222933,17.97572809,19.51816350044883,22.05229242,25.83225207,30.79400211,22.05229242,2.915959851660679
220.5,-1.85663384,22.10371305,0.132226801,18.01633608,19.56316088435559,22.10371305,25.89092687,30.85676906,22.10371305,2.922703266823453
221.5,-1.852827186,22.15475603,0.132233201,18.05651989,19.607716622783485,22.15475603,25.94958116,30.92058278,22.15475603,2.929594307220952
222.5,-1.849323204,22.20541249,0.132248993,18.09626344,19.651815679076215,22.20541249,26.00822631,30.9855,22.20541249,2.936643440952123
