age_months,L,M,S,p3,p15,p50,p85,p97,mean,sd
81.5,-3.0061576,15.38029261,0.10235515,13.2129263,14.027341941332342,15.38029261,17.4762556,20.5044733,15.38029261,1.5742521571404415
82.5,-2.979609448,15.40373754,0.103341788,13.21399541,14.0363799883887,15.40373754,17.52482162,20.59527834,15.40373754,1.5918497792663215
83.5,-2.952930993,15.42816819,0.104332139,13.2157389,14.04621429581131,15.42816819,17.57460349,20.68738721,15.42816819,1.6096537881144584
84.5,-2.926186592,15.45356545,0.105325289,13.21815723,14.05683758739721,15.45356545,17.6255667,20.7807491,15.45356545,1.627651247101665
85.5,-2.899435307,15.47991037,0.106320346,13.22125062,14.068242511295484,15.47991037,17.67767708,20.8753139,15.47991037,1.645829426587388
86.5,-2.872731211,15.50718419,0.10731644,13.22501902,14.080421675700874,15.50718419,17.7309008,20.97103216,15.50718419,1.6641758016950836
87.5,-2.846123683,15.53536829,0.108312721,13.22946217,14.093367632893408,15.53536829,17.78520438,21.06785511,15.53536829,1.682678011227017
88.5,-2.819657704,15.56444426,0.109308364,13.23457958,14.107072894631289,15.56444426,17.8405547,21.16573466,15.56444426,1.7013239386297907
89.5,-2.793374145,15.5943938,0.110302563,13.24037052,14.12152991434981,15.5943938,17.89691898,21.2646234,15.5943938,1.7201016045713096
90.5,-2.767310047,15.6251988,0.111294537,13.24683405,14.136731099368388,15.6251988,17.95426475,21.3644746,15.6251988,1.7389992659789555
91.5,-2.741498897,15.65684126,0.112283526,13.25396902,14.152668788703227,15.65684126,18.01255992,21.46524221,15.65684126,1.7580053426950828
92.5,-2.715970894,15.68930333,0.113268793,13.26177409,14.169335272756234,15.68930333,18.07177271,21.56688088,15.68930333,1.7771084511999808
93.5,-2.690753197,15.7225673,0.114249622,13.27024769,14.186722811250206,15.7225673,18.13187166,21.66934595,15.7225673,1.7962973708945604
94.5,-2.665870146,15.75661555,0.115225321,13.27938808,14.204823557986233,15.75661555,18.19282565,21.77259347,15.75661555,1.8155610846223416
95.5,-2.641343436,15.79143062,0.116195218,13.28919334,14.223629668875377,15.79143062,18.25460388,21.87658015,15.79143062,1.834888723422775
96.5,-2.617192204,15.82699517,0.117158667,13.2996613,14.243133192782771,15.82699517,18.31717594,21.98126336,15.82699517,1.8542696567326382
