age_months,L,M,S,p3,p15,p50,p85,p97,mean,sd
72.5,-1.326763834,20.33635961,0.149589838,16.01186303,17.662074451997302,20.33635961,24.19116384937185,28.92161906,20.33635961,3.0421127395696432
73.5,-1.325538668,20.53748298,0.1503404,16.15310112,17.825044116891192,20.53748298,24.45387043357072,29.27096042,20.53748298,3.0876134062063922
74.5,-1.323579654,20.74013277,0.151105277,16.29460329,17.988775698867126,20.74013277,24.719058842111085,29.62364011,20.74013277,3.1339435072276274
75.5,-1.320888012,20.94438028,0.151885464,16.43637669,18.153300796155747,20.94438028,24.98684979355509,29.97980811,20.94438028,3.18114691702025
76.5,-1.317468695,21.15030093,0.152681819,16.57843458,18.318656274670612,21.15030093,25.257367259288667,30.33961853,21.15030093,3.2292664183897917
77.5,-1.313331446,21.35797332,0.15349505,16.72079656,18.48488395131003,21.35797332,25.53073729857953,30.70322948,21.35797332,3.278343182652066
78.5,-1.308487081,21.56748045,0.154325756,16.86348713,18.65203044344798,21.56748045,25.80708919390607,31.07080008,21.56748045,3.3284177254614704
79.5,-1.302948173,21.77890902,0.155174414,17.00653572,18.820146948309016,21.77890902,26.086554357610094,31.44248988,21.77890902,3.3795294447378144
80.5,-1.296733913,21.99234686,0.15604132,17.14997871,18.9892889914744,21.99234686,26.369263383212783,31.81846107,21.99234686,3.4317148339322556
81.5,-1.289863329,22.20788541,0.156926667,17.2938564,19.159516180918295,22.20788541,26.655348508889304,32.19887352,22.20788541,3.4850094385092283
82.5,-1.282358762,22.4256177,0.157830504,17.43821437,19.330891880021387,22.4256177,26.9449412946774,32.58388611,22.4256177,3.539446544102321
83.5,-1.274244931,22.64563824,0.158752743,17.58310295,19.50348295697975,22.64563824,27.238172215910897,32.97365535,22.64563824,3.5950571875856925
84.5,-1.265548787,22.86804258,0.159693163,17.72857693,19.67735944711095,22.86804258,27.53517012175741,33.3683346,22.86804258,3.651870051218881
85.5,-1.256299378,23.09292679,0.16065141,17.87469542,19.852594221600807,23.09292679,27.83606146273291,33.76807319,23.09292679,3.7099112498402738
86.5,-1.24653066,23.32038549,0.161626956,18.02152302,20.02926276611626,23.32038549,28.140967837459126,34.17301785,23.32038549,3.7692029194952683
87.5,-1.236266832,23.55051871,0.162619308,18.16912246,20.20744245384777,23.55051871,28.45001400838084,34.5833014,23.55051871,3.8297690556612523
88.5,-1.225551344,23.78341652,0.1636276,18.31756871,20.38721284175504,23.78341652,28.763309843647377,34.99906317,23.78341652,3.8916233649679524
89.5,-1.214410914,24.01917703,0.1646511,18.46693089,20.568654613456,24.01917703,29.080971166786345,35.42042208,24.01917703,3.954783919084233
90.5,-1.202884389,24.25789074,0.165688808,18.61728653,20.75184969076626,24.25789074,29.403101647058747,35.84749737,24.25789074,4.019261001304838
91.5,-1.191007906,24.49964778,0.166739662,18.76871394,20.9368807216368,24.49964778,29.729800931590468,36.28039703,24.49964778,4.085062989956251
92.5,-1.178818621,24.74453536,0.167802495,18.92129383,21.12383065074755,24.74453536,30.06116192836005,36.71922013,24.74453536,4.152194771023723
93.5,-1.166354376,24.99263735,0.168876037,19.07510898,21.312782434208373,24.99263735,30.39727007969199,37.16405609,24.99263735,4.220657549846182
94.5,-1.153653688,25.24403371,0.169958922,19.23024402,21.503818617081933,25.24403371,30.73820283343803,37.61498429,25.24403371,4.2904487562832605
95.5,-1.140751404,25.49880264,0.171049756,19.38678267,21.697020935914267,25.49880264,31.08403204933287,38.07206991,25.49880264,4.3615639698641555
96.5,-1.127684095,25.7570168,0.172147043,19.54481057,21.892469977363334,25.7570168,31.43481972525281,38.53536809,25.7570168,4.433994278621322
97.5,-1.114490244,26.01874261,0.173249185,19.70441527,22.090244894773804,26.01874261,31.790617210573867,39.00492396,26.01874261,4.507725951907273
98.5,-1.101204848,26.28404312,0.174354569,19.86568272,22.29042290646552,26.28404312,32.15146848651271,39.48076746,26.28404312,4.582743009765015
99.5,-1.087863413,26.55297507,0.175461512,20.02869944,22.493079056677146,26.55297507,32.517406854059786,39.96291669,26.55297507,4.659025153880505
100.5,-1.074500927,26.82558904,0.176568284,20.19355165,22.698285797867882,26.82558904,32.88845522888733,40.45137672,26.82558904,4.736548224082007
101.5,-1.061151213,27.1019295,0.177673124,20.36032458,22.906112678893827,27.1019295,33.26462625290387,40.94613881,27.1019295,4.815284480692758
102.5,-1.047847141,27.38203422,0.178774242,20.52910239,23.116625997523172,27.38203422,33.645921641638054,41.44718044,27.38203422,4.895202412098562
103.5,-1.034620551,27.66593402,0.179869829,20.6999678,23.329888494893645,27.66593402,34.03233208351097,41.95446506,27.66593402,4.9762668213026835
104.5,-1.021502197,27.9536524,0.180958063,20.8730018,23.545959022578227,27.9536524,34.42383683778953,42.46794195,27.9536524,5.0584387920793015
105.5,-1.008521695,28.24520531,0.182037118,21.04828336,23.76489225676086,28.24520531,34.820403639468594,42.98754609,28.24520531,5.1416757719506965
106.5,-0.995707494,28.54060085,0.183105172,21.22588911,23.986738366645323,28.54060085,35.22198849920724,43.51319807,28.54060085,5.225931627622597
107.5,-0.983086844,28.83983907,0.18416041,21.40589307,24.211542857009082,28.83983907,35.62853540419546,44.04480409,28.83983907,5.311156587465218
108.5,-0.970685789,29.14291171,0.185201039,21.58836636,24.439346103420064,29.14291171,36.03997651265171,44.58225593,29.14291171,5.397297528177267
109.5,-0.958529157,29.44980208,0.186225287,21.77337689,24.67018332341136,29.44980208,36.456231807911806,45.12543098,29.44980208,5.484297844441197
110.5,-0.946640568,29.76048479,0.187231416,21.96098914,24.904084117503526,29.76048479,36.877209227798765,45.67419242,29.76048479,5.572097708078163
111.5,-0.935042447,30.0749257,0.188217723,22.15126389,25.14107243603271,30.0749257,37.302804533737095,46.22838923,30.0749257,5.660634034648181
112.5,-0.923756041,30.39308176,0.18918255,22.34425792,25.38116624534336,30.39308176,37.73290147692402,46.78785646,30.39308176,5.749840709715288
113.5,-0.912801445,30.71490093,0.190124286,22.54002382,25.624377421872072,30.71490093,38.16737171291039,47.3524154,30.71490093,5.839648608876986
114.5,-0.902197638,31.0403221,0.191041375,22.73860975,25.870711501813155,31.0403221,38.60607502483998,47.92187383,31.0403221,5.929985814426888
115.5,-0.891962513,31.36927506,0.191932319,22.94005917,26.12016756417753,31.36927506,39.04885938314581,48.49602631,31.36927506,6.020777707614664
116.5,-0.882112919,31.7016805,0.192795682,23.14441069,26.372738106033914,31.7016805,39.495561117404165,49.07465451,31.7016805,6.111947112543601
117.5,-0.872664706,32.03744999,0.193630095,23.35169781,26.628408862939203,32.03744999,39.94600513508925,49.65752758,32.03744999,6.203414485121449
118.5,-0.863632768,32.37648607,0.19443426,23.56194878,26.887158725995594,32.37648607,40.40000524781282,50.24440253,32.37648607,6.295098110420758
119.5,-0.855031092,32.71868225,0.195206948,23.77518637,27.148959713940698,32.71868225,40.857364106149035,50.83502464,32.71868225,6.386914104604273
120.5,-0.846872805,33.06392318,0.195947008,23.99142774,27.41377681142073,33.06392318,41.31787391816637,51.42912799,33.06392318,6.478776819862846
121.5,-0.839170224,33.4120847,0.196653365,24.21068424,27.681567954072086,33.4120847,41.78131648661345,52.02643587,33.4120847,6.570598887920015
122.5,-0.831934903,33.76303402,0.197325023,24.43296131,27.95228398890487,33.76303402,42.24746367582481,52.62666135,33.76303402,6.662291464546282
123.5,-0.825177688,34.1166299,0.197961065,24.65825833,28.225868698448004,34.1166299,42.71607775108492,53.22950783,34.1166299,6.753764389214843
124.5,-0.818908758,34.47272283,0.198560655,24.88656847,28.502258757759453,34.47272283,43.18691182441639,53.8346696,34.47272283,6.844926424758254
125.5,-0.813137675,34.83115524,0.199123037,25.11787864,28.78138378427,34.83115524,43.659710205906435,54.44183245,34.83115524,6.935685413607264
126.5,-0.807873433,35.19176177,0.199647538,25.35216934,29.063166325991073,35.19176177,44.13420906088107,55.0506743,35.19176177,7.0259485952630225
127.5,-0.803122613,35.55437176,0.200133598,25.58941249,29.347521992420532,35.55437176,44.61013906265737,55.66086287,35.55437176,7.115624344958393
128.5,-0.79889771,35.91879976,0.200580618,25.82958069,29.634359647589438,35.91879976,45.08721533541103,56.27206944,35.91879976,7.204615053679051
129.5,-0.795203499,36.28486194,0.200988216,26.0726318,29.92358113385272,36.28486194,45.56515576523248,56.88394797,36.28486194,7.292829669126899
130.5,-0.792047959,36.65236365,0.201356017,26.31852113,30.215081828249048,36.65236365,46.04366720368659,57.49615297,36.65236365,7.380173958199582
