age_months,L,M,S,p3,p15,p50,p85,p97,mean,sd
45.5,-0.86869965,15.80872535,0.117641148,12.91233523,14.078789991414325,15.80872535,17.983270878480155,20.21194963,15.80872535,1.8597565985907019
46.5,-0.886033992,15.97610456,0.118396541,13.03792328,14.219405548550684,15.97610456,18.192362219165837,20.47365655,15.97610456,1.8915155185583268
47.5,-0.901507878,16.14548194,0.119168555,13.16419231,14.36126814337807,16.14548194,18.40429220288464,20.73903469,16.14548194,1.9240337525683966
48.5,-0.915241589,16.31676727,0.11995532,13.29110715,14.504317188349601,16.31676727,18.6189394216282,21.00792648,16.31676727,1.9572830392383764
49.5,-0.927377772,16.4898646,0.120754916,13.41863676,14.648491126908912,16.4898646,18.836177353290417,21.28017953,16.4898646,1.9912322146243737
50.5,-0.938069819,16.66467529,0.121565421,13.54675344,14.793728702436672,16.66467529,19.055877362580304,21.55564717,16.66467529,2.0258482674571474
51.5,-0.94747794,16.84109948,0.122384927,13.67543322,14.939969898796038,16.84109948,19.27791039320141,21.83419011,16.84109948,2.0610967304595382
52.5,-0.955765694,17.01903746,0.123211562,13.8046561,15.087156692427854,17.01903746,19.502148710347935,22.11567799,17.01903746,2.0969421891831126
53.5,-0.963096972,17.1983908,0.124043503,13.93440617,15.235233697274188,17.1983908,19.728467200497747,22.39999059,17.1983908,2.133348640794972
54.5,-0.969633434,17.37906341,0.124878992,14.06467165,15.384148692518458,17.37906341,19.95674469424162,22.68701888,17.37906341,2.170279920544883
55.5,-0.975532355,17.56096245,0.125716348,14.19544485,15.533853057996296,17.56096245,20.18686505913623,22.97666583,17.56096245,2.207700066579133
56.5,-0.980937915,17.74400082,0.126554022,14.3267205,15.684302178008526,17.74400082,20.418719726319775,23.26884512,17.74400082,2.245574670142298
57.5,-0.986006518,17.92809121,0.127390453,14.45850147,15.835455075228584,17.92809121,20.65220278426449,23.56348925,17.92809121,2.283867660667218
58.5,-0.99086694,18.11315625,0.128224294,14.59079005,15.987275523390261,18.11315625,20.887219914596947,23.86053886,18.11315625,2.3225466722679373
59.5,-0.995644402,18.29912286,0.129054277,14.7235931,16.1397315551828,18.29912286,21.123683677753665,24.15995003,18.29912286,2.3615800704314722
60.5,-1.000453886,18.48592413,0.129879257,14.85692044,16.292795569162063,18.48592413,21.361515399199828,24.46169255,18.48592413,2.4009380909627716
61.5,-1.005399668,18.67349965,0.130698212,14.99078448,16.446444370457186,18.67349965,21.600645467184023,24.76574995,18.67349965,2.440593016037626
62.5,-1.010575003,18.86179576,0.131510245,15.12519986,16.60065911038182,18.86179576,21.841013599768655,25.07211926,18.86179576,2.4805193815375612
63.5,-1.016061941,19.05076579,0.132314586,15.26018306,16.75542521756955,19.05076579,22.082569114325718,25.38081076,19.05076579,2.520694188486813
64.5,-1.021931241,19.24037019,0.133110593,15.39575201,16.910732248150875,19.24037019,22.325271053998453,25.69184758,19.24037019,2.5610970855304225
65.5,-1.028242376,19.43057662,0.133897752,15.53192567,17.066573720695835,19.43057662,22.569088252192575,26.00526525,19.43057662,2.6017105294817586
66.5,-1.035043608,19.62136007,0.134675673,15.66872366,17.222947045928624,19.62136007,22.81399932983242,26.32111112,19.62136007,2.6425198726025774
